NPS_Wells_ID,Alternate_ID,Park,Ownership,State,Status,Status_Num,Type,Lat_dd,Long_dd,Lat_Long_Ref,Access Details,Qualifier_CD,Completion_Date,Qualifier_D,Depth_ft,Qualifer_YT,YieldTest_Rate_gpm,YieldTest_Date,YieldTest_Ref,Well Documents,Photo,State_Database,IRMA_Docket,IRMA_Docket_Link,IRMA_Technical,IRMA_Technical_Link,IRMA_Aquarius,USGS_NWIS,USGS_NGWMN,WQP_SiteID,WQP_Data_Link,eTIC2_Pubs,PHS,State_OG_Database,FMSS Location ID#,Comments
GLCA_W_205,WR 95-536,GLCA,USGS,UT,Unknown,4,Supply,37.807492,-110.438842,State,,Ex,1/19/1954,Ex,25,,,,,,,https://www.waterrights.utah.gov/asp_apps/wrprint/wrprint.asp?wrnum=95-374,,,,,,,,,,,,,,"Replacement for well 22332, water used for residence and sediment lab. Site possibly submerged."
GLCA_W_206,WR 95-536,GLCA,USGS,UT,Plugged & Abandoned,3,Supply,37.807888,-110.439594,State,,Ex,8/27/1950,Ex,26,,,,,,,https://www.waterrights.utah.gov/asp_apps/wrprint/wrprint.asp?wrnum=95-536,,,,,,,,,,,,,,Water used for residence and sediment lab. Site possibly submerged.
GOSP_W_001,Golden Spike Monument Well; WR 13-2131,GOSP,NPS,UT,Active ,1,Supply,41.618029,-112.548011,State,,Ex,7/29/1968,Ex,423,Constant Rate Pumping,550,7/29/1968,State,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/GOSP?csf=1&web=1&e=Z5CSH8,,https://www.waterrights.utah.gov/asp_apps/wrprint/wrprint.asp?wrnum=13-2131,GOSP 001,https://irma.nps.gov/DataStore/Collection/Profile/9548,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=413707112325001,,,,https://doimspp.sharepoint.com/:w:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/GOSP/GOSP_eTIC2_Links.docx?d=wa1215755ecb8451eb92223f48c2e0324&csf=1&web=1&e=ykbwnQ,https://doimspp.sharepoint.com/sites/nps-vrp-oph/FSB/Reports/Field_Reports/Forms/AllItems.aspx?id=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FGOSP%2FEHSurvey%2FGOSP%202016%2Epdf&viewid=e19fba3e%2D77ba%2D4b8b%2D9826%2Deb76748b760f&parent=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FGOSP%2FEHSurvey,,32509,UTAHDWQ_WQX-5981380
GOSP_W_002,WR 13-299,GOSP,Private,UT,Active ,1,Supply,41.621756,-112.543662,State,,Ex,11/9/2009,Ex,380,Air Lift,25,11/9/1909,State,,,https://www.waterrights.utah.gov/asp_apps/wrprint/wrprint.asp?wrnum=13-299,,,,,,,,UTAHDWQ_WQX-5981380,https://www.waterqualitydata.us/wqx3/Result/search?countrycode=US&statecode=US%3A49&within=0.1&lat=41.62109&long=-112.54366&siteType=Well&mimeType=csv&dataProfile=narrow&providers=STORET,,,,,"Abandoned in 2010, filled with bentonite."
GOSP_W_003,WR 13-299,GOSP,Private,UT,Plugged & Abandoned,3,Supply,41.621486,-112.543289,State,,Ap,1/1/1910,Ap,338,,,,,,,https://www.waterrights.utah.gov/asp_apps/wrprint/wrprint.asp?wrnum=13-299,,,,,,,,,,,,,,"Abandoned in 2010, filled with bentonite."
GOSP_W_004,WIN 161,GOSP,Private,UT,Plugged & Abandoned,3,Test,41.636021,-112.475277,State,,Ex,3/23/1992,Ex,35,,,,,,,https://www.waterrights.utah.gov/wellinfo/welldrilling/wlbrowse.asp?WIN=161,,,,,,,,,,,,,,"Plugged after drilling, plugged with bentonite and cement."
HOVE_W_001,WIN 442407,HOVE,NPS,UT,Active ,1,Supply,37.384616,-109.072956,State,,Ex,2/15/2019,Ex,1510,Constant Rate Pumping,15,12/12/2018,State,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/HOVE?csf=1&web=1&e=YAaM2u,,https://waterrights.utah.gov/wellinfo/welldrilling/wlbrowse.asp?WIN=442407,,,,,,,,,,,,,,
HOVE_W_002,WIN 20265; USGS 372305109042011,HOVE,NPS,UT,Unknown,4,Supply,37.384696,-109.072087,State,,Ex,5/23/1963,Ex,1440,Constant Rate Pumping,50,9/25/1963,State,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/HOVE?csf=1&web=1&e=YAaM2u,,https://waterrights.utah.gov/wellinfo/welldrilling/wlbrowse.asp?WIN=20265,HOVE 001,https://irma.nps.gov/DataStore/Collection/Profile/9600,Hydrogeologic assessment report and proposed well construction and testing (Rice SE. 2017),https://irma.nps.gov/DataStore/Collection/Profile/9601,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=372305109042001,,,,https://doimspp.sharepoint.com/:w:/r/sites/nps-nrss-wrdiv/_layouts/15/Doc.aspx?sourcedoc=%7BEC28D54D-2219-401B-AE4C-3FBC11C9D4AB%7D&file=HOVE_eTIC2_Links.docx&action=default&mobileredirect=true,https://doimspp.sharepoint.com/sites/nps-vrp-oph/FSB/Reports/Field_Reports/Forms/AllItems.aspx?id=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FHOVE%2FEHSurvey%2FHOVE%20PHA%20Report%209%2D21%2D2023%2Epdf&viewid=e19fba3e%2D77ba%2D4b8b%2D9826%2Deb76748b760f&parent=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FHOVE%2FEHSurvey,,67330,Well abandonment incomplete
NABR_W_001,Headquarters Well 1; WR 99-121,NABR,NPS,UT,Plugged & Abandoned,3,Supply,37.609238,-109.979476,State,,Ex,9/22/1964,Ex,1327,Constant Rate Pumping,2.5,9/22/1964,State,,,https://www.waterrights.utah.gov/asp_apps/wrprint/wrprint.asp?wrnum=99-121,NABR 001,https://irma.nps.gov/DataStore/Collection/Profile/9549,Trip report to Natural Bridges National Monument (Martin L. 1994),https://irma.nps.gov/DataStore/Collection/Profile/9550,,,,,,https://doimspp.sharepoint.com/:w:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/NABR/NABR_eTIC2_Links.docx?d=wb66fbe7e52e8441c9d2e8ae5b76b09b1&csf=1&web=1&e=gbTHoY,,,,"Went dry in 1975 and abandoned, unknown if properly plugged, actual location unknown, may have been destroyed."
NABR_W_002,Headquarters Well 2; WR 99-121; WR 99-38,NABR,NPS,UT,Active ,1,Supply,37.608573,-109.975296,State,,Ex,10/24/1964,Ex,700,Constant Rate Pumping,7.8,10/24/1964,State,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/NABR?csf=1&web=1&e=Onn52w,,https://www.waterrights.utah.gov/asp_apps/wrprint/wrprint.asp?wrnum=99-121,NABR 002,https://irma.nps.gov/DataStore/Collection/Profile/9549,Trip report to Natural Bridges National Monument (Martin L. 1994),https://irma.nps.gov/DataStore/Collection/Profile/9550,,,,,,https://doimspp.sharepoint.com/:w:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/NABR/NABR_eTIC2_Links.docx?d=wb66fbe7e52e8441c9d2e8ae5b76b09b1&csf=1&web=1&e=gbTHoY,https://doimspp.sharepoint.com/sites/nps-vrp-oph/FSB/Reports/Field_Reports/Forms/AllItems.aspx?id=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FNABR%2FEHSurvey%2FNABR%208%2D6%2D2018%20PHA%20Report%2Epdf&viewid=e19fba3e%2D77ba%2D4b8b%2D9826%2Deb76748b760f&parent=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FNABR%2FEHSurvey,,61231,
NABR_W_003,Headquarters Well 3; WR 99-121; WR 99-88,NABR,NPS,UT,Active ,1,Supply,37.60038,-109.976862,State,,Ex,3/6/1979,Ex,750,Constant Rate Pumping,10,3/6/1979,State,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/NABR?csf=1&web=1&e=Onn52w,,https://www.waterrights.utah.gov/asp_apps/wrprint/wrprint.asp?wrnum=99-121,NABR 003,https://irma.nps.gov/DataStore/Collection/Profile/9549,Trip report to Natural Bridges National Monument (Martin L. 1994),https://irma.nps.gov/DataStore/Collection/Profile/9550,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=373602109583701,,,,,https://doimspp.sharepoint.com/sites/nps-vrp-oph/FSB/Reports/Field_Reports/Forms/AllItems.aspx?id=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FNABR%2FEHSurvey%2FNABR%208%2D6%2D2018%20PHA%20Report%2Epdf&viewid=e19fba3e%2D77ba%2D4b8b%2D9826%2Deb76748b760f&parent=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FNABR%2FEHSurvey,,61231,Water level probe stuck in well.
ZION_W_001,East Entrance Well; WR 81-4467; WR 81-514; USGS 371400112523001,ZION,NPS,UT,Active ,1,Supply,37.233613,-112.875438,State,,Ex,7/31/1962,Ex,924.5,,,,,,,https://www.waterrights.utah.gov/asp_apps/DOCDB/DocImageToPDF.asp?file=/docSys/v708/e708/E708013K.TIF,ZION 006,https://irma.nps.gov/DataStore/Collection/Profile/9559,"Gilkerson T and Others. 2023. Trip report for travel to Cedar Breaks National Monument and Zion National Park on September 11 through 15, 2023 (Gilkerson T and Others. 2023)",https://irma.nps.gov/DataStore/Collection/Profile/9560,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=371400112523001,,,,https://doimspp.sharepoint.com/:w:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/ZION/ZION_eTIC2_Links.docx?d=w8dfbe22a76ac41e7bfd28c6b8e70ceae&csf=1&web=1&e=V2eELj,https://doimspp.sharepoint.com/sites/nps-vrp-oph/FSB/Reports/Field_Reports/Forms/AllItems.aspx?id=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FZION%2FEHSurvey%2F2023%2FZION%20PHA%20Report%203%2D30%2D2023%2Epdf&viewid=e19fba3e%2D77ba%2D4b8b%2D9826%2Deb76748b760f&parent=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FZION%2FEHSurvey%2F2023,,65594,
ZION_W_002,Taylor Creek Well; WR 81-662; USGS 372732113133001,ZION,NPS,UT,Active ,1,Supply,37.461565,-113.225771,State,,Ex,6/8/1965,Ex,206,Constant Rate Pumping,37.5,6/8/1965,State,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/ZION?csf=1&web=1&e=5xRdBp,,https://www.waterrights.utah.gov/asp_apps/wrprint/wrprint.asp?wrnum=81-662,ZION 007,https://irma.nps.gov/DataStore/Collection/Profile/9559,"Water supply for Taylor Creek entrance, Zion National Park (Gates JS. 1964)",https://irma.nps.gov/DataStore/Collection/Profile/9560,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=372732113133001,,,,https://doimspp.sharepoint.com/:w:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/ZION/ZION_eTIC2_Links.docx?d=w8dfbe22a76ac41e7bfd28c6b8e70ceae&csf=1&web=1&e=V2eELj,https://doimspp.sharepoint.com/sites/nps-vrp-oph/FSB/Reports/Field_Reports/Forms/AllItems.aspx?id=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FZION%2FEHSurvey%2F2023%2FZION%20PHA%20Report%203%2D30%2D2023%2Epdf&viewid=e19fba3e%2D77ba%2D4b8b%2D9826%2Deb76748b760f&parent=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FZION%2FEHSurvey%2F2023,,65657,
ZION_W_003,WR 81-5471,ZION,Private,UT,Active ,1,Supply,37.164417,-113.074368,State,,Ex,11/13/1964,Ex,71,,,,,,,https://www.waterrights.utah.gov/asp_apps/wrprint/wrprint.asp?wrnum=81-5471,,,,,,,,,,,,,,On private in-holding.
ZION_W_004,WR 81-4362,ZION,Private,UT,Plugged & Abandoned,3,Test,37.343125,-113.102489,State,,Ex,4/19/2020,Ex,600,,,,,,,https://www.waterrights.utah.gov/asp_apps/wrprint/wrprint.asp?wrnum=81-4362,,,,,,,,,,,,,,On private in-holding.
ZION_W_005,WR 81-4546,ZION,Private,UT,Plugged & Abandoned,3,Test,37.319238,-113.087552,State,,Ex,10/15/2005,Ex,375,,,,,,,https://www.waterrights.utah.gov/asp_apps/wrprint/wrprint.asp?wrnum=81-4546,,,,,,,,,,,,,,On private in-holding.
ZION_W_006,Roaring 20s Property Well; WR 81-2479; WIN 428864,ZION,Private,UT,Active ,1,Supply,37.299769,-113.10251,State,,Ex,2/27/2007,Ex,843,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/ZION?csf=1&web=1&e=5xRdBp,,https://www.waterrights.utah.gov/asp_apps/wrprint/wrprint.asp?wrnum=81-2479,,,,,,,,,,,,,,On private in-holding. 
ZION_W_007,WIN 437494,ZION,Private,UT,Active ,1,Geothermal,37.201837,-113.071206,State,,Ex,3/3/2014,Ex,267,,,,,,,https://www.waterrights.utah.gov/wellinfo/welldrilling/wlbrowse.asp?WIN=437494,,,,,,,,,,,,,,"Geothermal exchange system with 13 boreholes for 1""PVC exchange tubes. May be mismapped."
ZION_W_008,#1 New Well; WIN 11704,ZION,NPS,UT,Active ,1,Monitoring,37.211735,-112.988994,State,,Ex,4/22/1996,Ex,30,,,,,,,https://www.waterrights.utah.gov/wellinfo/welldrilling/wlbrowse.asp?WIN=11704,,,,,,,,,,,,,,"Two locations, unsure if there are two wells or they are duplicate entries."
ZION_W_009,#1 New Well; WR 81-2479; WIN 23551,ZION,NPS,UT,Plugged & Abandoned,3,Test,37.299769,-113.094979,NPS,,Ex,4/22/1996,Ex,80,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/ZION?csf=1&web=1&e=5xRdBp,,https://waterrights.utah.gov/wellinfo/welldrilling/wlbrowse.asp?WIN=23551,,,,,,,,,,,,,,"WR is privately owned, but this well was drilled on NPS property before being stopped."
ZION_W_010,Reed Spendlove Well; WR 81-327,ZION,NPS,UT,Active ,1,Supply,37.320106,-113.110711,State,,Ex,10/31/1956,Ex,68,,,,,,,https://www.waterrights.utah.gov/asp_apps/wrprint/wrprint.asp?wrnum=81-327,ZION 012,https://irma.nps.gov/DataStore/Collection/Profile/9559,,,,,,,,,,,,
ZION_W_011,Hamilton Well; WR 81-1373,ZION,NPS,UT,Active ,1,Supply,37.315119,-113.102121,State,,Ap,1/1/1962,Ex,367,Driller Estimate,3.4,10/3/1973,State,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/ZION?csf=1&web=1&e=5xRdBp,,https://www.waterrights.utah.gov/asp_apps/wrprint/wrprint.asp?wrnum=81-1373,ZION 011,https://irma.nps.gov/DataStore/Collection/Profile/9559,,,,,,,,,,,,
ZION_W_012,Carlos E. Smith Well; 81-821,ZION,NPS,UT,Active ,1,Supply,37.431851,-113.139817,State,,Ap,6/1/1933,Un,,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/ZION?csf=1&web=1&e=5xRdBp,,https://www.waterrights.utah.gov/asp_apps/wrprint/wrprint.asp?wrnum=81-821,ZION 013,https://irma.nps.gov/DataStore/Collection/Profile/9559,,,,,,,,,,,,
ZION_W_013,East Fork Virgin River in Parunuweap Canyon Reach 3 instream well,ZION,NPS,UT,Inactive,2,Monitoring,37.16361,-112.95952,Aquarius,,Ap,10/1/1991,Gr,1.5,,,,,,,,,,,,https://irma.nps.gov/AQWebPortal/Data/Location/Summary/Location/ZION_P3_instream/Interval/Latest,,,,,,,,,
ZION_W_014,East Fork Virgin River in Parunuweap Canyon Reach 3 river left riparian groundwater well,ZION,NPS,UT,Active ,1,Monitoring,37.1635,-112.95948,Aquarius,,Ap,10/17/2010,Gr,1.1,,,,,,,,,,,,https://irma.nps.gov/AQWebPortal/Data/Location/Summary/Location/ZION_P3_left/Interval/Latest,,,,,,,,,
ZION_W_015,East Fork Virgin River in Parunuweap Canyon Reach 3 river right riparian groundwater well,ZION,NPS,UT,Active ,1,Monitoring,37.16367,-112.95959,Aquarius,,Ap,10/17/2010,Gr,8.2,,,,,,,,,,,,https://irma.nps.gov/AQWebPortal/Data/Location/Summary/Location/ZION_P3_right/Interval/Latest,,,,,,,,,
ZION_W_016,USGS 371217113041501,ZION,NPS,UT,Inactive,2,Monitoring,37.204722,-113.010833,USGS,,Ap,12/9/1977,Ex,154,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=371217113041501,,,,,,,,
ZION_W_017,USGS 371028113051803,ZION,NPS,UT,Inactive,2,Monitoring,37.174444,-113.088333,USGS,,Ap,12/9/1977,Ex,38,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=371028113051803,,,,,,,,
ZION_W_018,USGS 371028113051802,ZION,NPS,UT,Inactive,2,Monitoring,37.174444,-113.088333,USGS,,Ap,12/9/1977,Ex,90,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=371028113051802,,,,,,,,
ZION_W_019,USGS 371047112592601,ZION,NPS,UT,Inactive,2,Monitoring,37.179722,-112.990555,USGS,,Ap,12/7/1977,Ex,100,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=371047112592601,,,,,,,,
ZION_W_020,Grafton 1,ZION,Private,UT,Plugged & Abandoned,3,Oil & Gas,37.178167,-113.076288,State,,Un,,Ex,1010,,,,,,,https://dataexplorer.ogm.utah.gov/?keyName=PKey&keyValue=1258&keyType=Integer&detailXML=WellDetails.xml&DETAILSONLY=True,,,,,,,,,,,,,,
ZION_W_021,Royal Oil 1,ZION,Private,UT,Plugged & Abandoned,3,Oil & Gas,37.171776,-113.079942,State,,Ap,10/1/1929,Ex,907,,,,,,,https://dataexplorer.ogm.utah.gov/?keyName=PKey&keyValue=1259&keyType=Integer&detailXML=WellDetails.xml&DETAILSONLY=True,,,,,,,,,,,,,,
ZION_W_022,#1,ZION,Private,UT,Plugged & Abandoned,3,Oil & Gas,37.265078,-113.101631,State,,Un,,Ex,517,,,,,,,https://dataexplorer.ogm.utah.gov/?keyName=PKey&keyValue=1215&keyType=Integer&detailXML=WellDetails.xml&DETAILSONLY=True,,,,,,,,,,,,,,
ZION_W_023,WIN 438985,ZION,Private,UT,Inactive,4,Supply,37.357454,-113.105859,State,,Ex,9/1/2015,Ex,720,,,,,,,https://waterrights.utah.gov/wellinfo/welldrilling/wlbrowse.asp?WIN=438985,,,,,,,,,,,,,,"Latest state info says hole is plugged but will be deepend, no water encountered. On private in-holding as of 2024"
ZION_W_024,WIN 25114,ZION,Private,UT,Plugged & Abandoned,4,Supply,37.342664,-113.102833,State,,Ex,4/19/2002,Ex,600,,,,,,,https://waterrights.utah.gov/wellinfo/welldrilling/wlbrowse.asp?WIN=25114,,,,,,,,,,,,,,No water encounterd. On private in-holding as of 2024
ZION_W_025,WIN 435244,ZION,Private,UT,Active ,4,Geothermal,37.342808,-113.103479,State,,Ex,10/19/2011,Ex,300,,,,,,,https://waterrights.utah.gov/wellinfo/welldrilling/wlbrowse.asp?WIN=435244,,,,,,,,,,,,,,Six wells clustered close together for heat exchange. On private in-holding as of 2024.
ZION_W_026,WIN 23551; a13532,ZION,Private,UT,Plugged & Abandoned,3,Supply,37.302765,-113.098099,State,,Ex,5/20/1987,Ex,80,,,,,,,https://www.waterrights.utah.gov/asp_apps/chprint/chprint.asp?chnum=a13532,,,,,,,,,,,,,,Dry hole. Property now owned by NPS.
GLCA_W_100,Reg ID 215774,GLCA,Private,AZ,Plugged & Abandoned,3,Monitoring,36.929526,-111.474376,State,,Ex,7/26/2007,Ex,10,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=215774,,,,,,,,,,,,,,
GLCA_W_101,Reg ID 232472,GLCA,Private,AZ,Inactive,2,Supply,36.82624,-111.630966,State,,Ex,6/29/2020,Ex,700,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=232472,,,,,,,,,,,,,,
GLCA_W_102,Reg ID 503882,GLCA,Private,AZ,Active ,1,Monitoring,36.915049,-111.458388,State,,Ex,9/15/1982,Ex,17,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=503882,,,,,,,,,,,,,,
GLCA_W_103,Reg ID 503883,GLCA,Private,AZ,Active ,1,Monitoring,36.915049,-111.458388,State,,Ex,9/1/1982,Ex,11,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=503883,,,,,,,,,,,,,,
GLCA_W_104,Reg ID 503884,GLCA,Private,AZ,Active ,1,Monitoring,36.915049,-111.458388,State,,Ex,9/1/1982,Ex,12,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=503884,,,,,,,,,,,,,,
GLCA_W_105,Reg ID 503885,GLCA,Private,AZ,Active ,1,Monitoring,36.915049,-111.458388,State,,Ex,5/19/1982,Ex,12,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=503885,,,,,,,,,,,,,,
GLCA_W_106,Reg ID 503888,GLCA,Private,AZ,Active ,1,Monitoring,36.915049,-111.458388,State,,Ex,9/15/1982,Ex,17,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=503888,,,,,,,,,,,,,,
GLCA_W_107,Reg ID 534124,GLCA,NPS,AZ,Active ,1,Monitoring,36.922268,-111.449324,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534124,,,,,,,,,,,,,,
GLCA_W_108,Reg ID 534125,GLCA,NPS,AZ,Active ,1,Monitoring,36.922268,-111.449324,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534125,,,,,,,,,,,,,,
GLCA_W_109,Reg ID 534126,GLCA,NPS,AZ,Active ,1,Monitoring,36.922268,-111.449324,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534126,,,,,,,,,,,,,,
GLCA_W_110,Reg ID 534127,GLCA,NPS,AZ,Active ,1,Monitoring,36.922268,-111.449324,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534127,,,,,,,,,,,,,,
GLCA_W_111,Reg ID 534128,GLCA,NPS,AZ,Active ,1,Monitoring,36.922268,-111.449324,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534128,,,,,,,,,,,,,,
GLCA_W_112,Reg ID 534129,GLCA,NPS,AZ,Active ,1,Monitoring,36.922268,-111.449324,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534129,,,,,,,,,,,,,,
GLCA_W_113,Reg ID 533533,GLCA,Private,AZ,Active ,1,Monitoring,36.992196,-111.487245,State,,Ex,11/25/1991,Ex,30,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=533533,,,,,,,,,,,,,,
GLCA_W_114,Reg ID 533534,GLCA,Private,AZ,Active ,1,Monitoring,36.992196,-111.487245,State,,Ex,11/25/1991,Ex,30,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=533534,,,,,,,,,,,,,,
GLCA_W_115,Reg ID 533535,GLCA,Private,AZ,Active ,1,Monitoring,36.992196,-111.487245,State,,Ex,11/25/1991,Ex,30,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=533535,,,,,,,,,,,,,,
GLCA_W_116,Reg ID 533536,GLCA,Private,AZ,Active ,1,Monitoring,36.992196,-111.487245,State,,Ex,11/25/1991,Ex,30,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=533536,,,,,,,,,,,,,,
GLCA_W_117,Reg ID 533537,GLCA,Private,AZ,Active ,1,Monitoring,36.992196,-111.487245,State,,Ex,11/25/1991,Ex,30,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=533537,,,,,,,,,,,,,,
GLCA_W_118,Reg ID 533538,GLCA,Private,AZ,Active ,1,Monitoring,36.992196,-111.487245,State,,Ex,11/25/1991,Ex,30,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=533538,,,,,,,,,,,,,,
GLCA_W_119,Reg ID 533539,GLCA,Private,AZ,Active ,1,Monitoring,36.992196,-111.487245,State,,Ex,11/25/1991,Ex,25,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=533539,,,,,,,,,,,,,,
GLCA_W_120,Reg ID 533540,GLCA,Private,AZ,Active ,1,Monitoring,36.992196,-111.487245,State,,Ex,11/25/1991,Ex,30,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=533540,,,,,,,,,,,,,,
GLCA_W_121,Reg ID 533541,GLCA,Private,AZ,Active ,1,Monitoring,36.992196,-111.487245,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=533541,,,,,,,,,,,,,,
GLCA_W_122,Reg ID 533542,GLCA,Private,AZ,Active ,1,Monitoring,36.992196,-111.487245,State,,Ex,11/25/1991,Ex,30,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=533542,,,,,,,,,,,,,,
GLCA_W_123,Reg ID 533543,GLCA,Private,AZ,Active ,1,Monitoring,36.992196,-111.487245,State,,Ex,11/25/1991,Ex,16,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=533543,,,,,,,,,,,,,,
GLCA_W_124,Reg ID 534821,GLCA,NPS,AZ,Unknown,4,Test,36.913175,-111.46743,State,,Ex,4/1/1992,Ex,9,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534821,,,,,,,,,,,,,,
GLCA_W_125,Reg ID 534822,GLCA,NPS,AZ,Unknown,4,Test,36.989501,-111.489509,State,,Ex,3/29/1992,Ex,21,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534822,,,,,,,,,,,,,,
GLCA_W_126,Reg ID 534823,GLCA,NPS,AZ,Active ,1,Monitoring,36.987716,-111.489517,State,,Ex,4/1/1992,Ex,9,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534823,,,,,,,,,,,,,,
GLCA_W_127,Reg ID 534824,GLCA,NPS,AZ,Active ,1,Monitoring,36.987716,-111.489517,State,,Ex,4/1/1992,Ex,7,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534824,,,,,,,,,,,,,,
GLCA_W_128,Reg ID 534825,GLCA,NPS,AZ,Active ,1,Monitoring,36.987716,-111.489517,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534825,,,,,,,,,,,,,,
